ID,英文名稱,中文名稱,圖片,備註,更新日期
21360870,subarctic,副北极,nan,nan,nan
21360871,subarid,次干燥,nan,nan,nan
21360872,subauroral region,副极光区,nan,nan,nan
21360873,subauroral zone,副极光带,nan,nan,nan
21360874,subcosmic ray,次宇宙射线,nan,nan,nan
21360875,subequatorial belt,副赤道带,nan,nan,nan
21360876,subflare,副闪焰,nan,nan,nan
21360877,sublimating dust,升华尘埃,nan,nan,nan
21360878,sublunar point,月下点,nan,nan,nan
21360879,subpolar zone,副极带,nan,nan,nan
21360880,subsatellite point,卫星下点,nan,nan,nan
21360881,subsatellite track,卫星下点径迹,nan,nan,nan
21360882,subsolar density bulge,日下点密度隆起,nan,nan,nan
21360883,sub-solar point,日下点,nan,nan,nan
21360884,subsonic flow,次音速流,nan,nan,nan
21360885,sub-stellar point,星下点,nan,nan,nan
21360886,substorm,副暴,nan,nan,nan
21360887,substorm onset,磁副暴肇始,nan,nan,nan
21360888,substratosphere,副平流层,nan,nan,nan
21360889,subtropical zone,副热带,nan,nan,nan
21360890,sudden commencement,突发[磁扰],nan,nan,nan
21360891,sudden enhancement of atmospherics (SEA),天电突增,nan,nan,nan
21360892,sudden frequency deviation (SFD),突然频偏,nan,nan,nan
21360893,sudden impulse,突脉冲,nan,nan,nan
21360894,sudden ionospheric disturbance,电离层突发性扰动,nan,nan,nan
21360895,sudden magnetic impulse,地磁突脉冲,nan,nan,nan
21360896,sudden phase anomaly,相位突然异常,nan,nan,nan
21360897,sudden southward turning,向南突转,nan,nan,nan
21360898,summer hemisphere,夏半球,nan,nan,nan
21360899,summer solstice,夏至,nan,nan,nan
21360900,sun interference,太阳干扰,nan,nan,nan
21360901,sun proton monitor,太阳质子监视仪,nan,nan,nan
21360902,sun synchronous orbit,太阳同步轨道,nan,nan,nan
21360903,sun tide,太阳潮汐,nan,nan,nan
21360904,sunblazer,太阳探测器,nan,nan,nan
21360905,sun-earth line,日地[连]线,nan,nan,nan
21360906,Sunflower Satellite,向日葵卫星,nan,nan,nan
21360907,sunlit aurora,日照极光,nan,nan,nan
21360908,sunspot,太阳黑子,nan,nan,nan
21360909,sunspot flare,太阳黑子闪焰,nan,nan,nan
21360910,sunspot pairs,太阳黑子对,nan,nan,nan
21360911,sunspot polarity,太阳黑子极性,nan,nan,nan
21360912,sunspot prominence,太阳黑子日珥,nan,nan,nan
21360913,sunspot radiation,太阳黑子辐射,nan,nan,nan
21360914,sun-synchronous,太阳同步,nan,nan,nan
21360915,sunward region,向阳区,nan,nan,nan
21360916,sunward tail,向阳彗尾,nan,nan,nan
21360917,superconducting magnetometer (SQUID),超导磁力计,nan,nan,nan
21360918,superconductivity,超导性,nan,nan,nan
21360919,super-corona,超日冕,nan,nan,nan
21360920,superior planets,地外行星,nan,nan,nan
21360921,supernova,超新星,nan,nan,nan
21360922,superposed epoch analysis,时间叠加分析,nan,nan,nan
21360923,supersonic flow,超音速流,nan,nan,nan
21360924,superstratosphere,超平流层,nan,nan,nan
21360925,suprathermal particle,超热粒子,nan,nan,nan
21360926,surface brightness,表面亮度,nan,nan,nan
21360927,surface charge,表面电荷,nan,nan,nan
21360928,surface wave,表面波,nan,nan,nan
21360929,sympathetic radio burst,和应电波爆发,nan,nan,nan
21360930,synchronous orbit,同步轨道,nan,nan,nan
21360931,synchronous satellite,同步卫星,nan,nan,nan
21360932,synchrotron radiation,同步辐射,nan,nan,nan
21360933,synodic motion,会合运动,nan,nan,nan
21360934,synodic period,会合周期,nan,nan,nan
21360935,synodic revolution,会合周,nan,nan,nan
21360936,synodic rotation,会合自转周,nan,nan,nan
21360937,synodic satellite,会合卫星,nan,nan,nan
21360938,synoptic chart,综观[天气]图,nan,nan,nan
21360939,synoptic scale,综观[天气]尺度,nan,nan,nan
21360940,synthetic aperture radar (SAR),合成孔径雷达,nan,nan,nan
21391051,tail current disruption,（磁）尾电流溃散,nan,太空名词,nan
21391052,tail lobes,（磁）尾瓣,nan,太空名词,nan
21391053,tandem launch,串列发射,nan,太空名词,nan
21391054,tangential discontinuity (TD),切向不连续,nan,太空名词,nan
21391055,Taylor instability,泰勒不稳定性,nan,太空名词,nan
21391056,tearing mode instability,撕裂模不稳定性,nan,太空名词,nan
21391057,Technology Readiness Levels (TRLs),技术就绪指数,nan,太空名词,nan
21391058,telecommunication,电信,nan,太空名词,nan
21391059,telegraph communication,电报通讯,nan,太空名词,nan
21391060,telemetry,遥测；遥测术,nan,太空名词,nan
21391061,temperature profile,温度剖面,nan,太空名词,nan
21391062,temporal resolution,时间解析度；时间分辨率,nan,太空名词,nan
21391063,terminator,晨昏线,nan,太空名词,nan
21391064,terrella,地球模型,nan,太空名词,nan
21391065,terrestrial magnetism,地磁,nan,太空名词,nan
21391066,terrestrial meridian,地球子午线,nan,太空名词,nan
21391067,terrestrial pole,地极,nan,太空名词,nan
21391068,themistor,热敏电阻,nan,太空名词,nan
21391069,theodolite,经纬仪,nan,太空名词,nan
21391070,theory of relativity,相对论,nan,太空名词,nan
21391071,thermal anisotropy,热各向异性,nan,太空名词,nan
21391072,thermal control,热控,nan,太空名词,nan
21391073,thermal electron,热电子,nan,太空名词,nan
21391074,thermal energy,热能,nan,太空名词,nan
21391075,thermal equilibrium,热平衡,nan,太空名词,nan
21391076,thermal escape,热逸散,nan,太空名词,nan
21391077,thermal ionization,热游离,nan,太空名词,nan
21391078,thermal noise,热杂讯,nan,太空名词,nan
21391079,thermal velocity,热速度,nan,太空名词,nan
21391080,thermocuple,热电偶,nan,太空名词,nan
21391081,thermodynamics,热力学,nan,太空名词,nan
21391082,thermopause,热气层顶；增温层顶,nan,太空名词,nan
21391083,thermosphere,热气层；增温层,nan,太空名词,nan
21391084,third cosmic velocity,第三宇宙速度,nan,太空名词,nan
21391085,Thomson scattering,汤姆森散射,nan,太空名词,nan
21391086,three-axis stabilization,三轴稳定,nan,太空名词,nan
21391087,three-body problem,三体问题,nan,太空名词,nan
21391088,thrust,推力,nan,太空名词,nan
21391089,thunderstorm,雷暴；雷雨,nan,太空名词,nan
21391090,tidal wave,潮(汐)波,nan,太空名词,nan
21391091,time lag,时滞,nan,太空名词,nan
21391092,time of flight (TOF),飞行时间,nan,太空名词,nan
21391093,time-of-flight spectrometer,渡越时间质谱计,nan,太空名词,nan
21391094,toroidal field,环形磁场,nan,太空名词,nan
21391095,torr,托 ；毫米汞柱高,nan,太空名词,nan
21391096,total eclipse,全食,nan,太空名词,nan
21391097,total electron content (TEC),电子总含量  ,nan,太空名词,nan
21391098,total reflection,全反射,nan,太空名词,nan
21391099,total solar eclipse,日全食,nan,太空名词,nan
21391100,trace constituent,痕量成分；微量成分,nan,太空名词,nan
21391101,trade wind,信风,nan,太空名词,nan
21391102,transfer orbit,转移轨道,nan,太空名词,nan
21391103,transit,经纬仪；中星仪  ,nan,太空名词,nan
21391104,transition layer,过渡层,nan,太空名词,nan
21391105,transition probability,跃迁机率,nan,太空名词,nan
21391106,transition radiation,渡越辐射,nan,太空名词,nan
21391107,transition region,过渡区,nan,太空名词,nan
21391108,translunar space,月(轨)外空间,nan,太空名词,nan
21391109,transmission,透射；发射,nan,太空名词,nan
21391110,transmission function,透射函数,nan,太空名词,nan
21391111,transparency,透明度,nan,太空名词,nan
21391112,transplanetary space,行星外空间,nan,太空名词,nan
21391113,transverse drift,横向漂移,nan,太空名词,nan
21391114,transverse wave,横波,nan,太空名词,nan
21391115,trapped electrons,束缚电子,nan,太空名词,nan
21391116,trapped particle,束缚粒子,nan,太空名词,nan
21391117,trapped protons,束缚质子,nan,太空名词,nan
21391118,trapping region,捕获区,nan,太空名词,nan
21391119,travel time,旅行时间；传递时间,nan,太空名词,nan
21391120,travelling atmospheric disturbance (TAD),大气层行进扰动,nan,太空名词,nan
21391121,travelling disturbance,行进扰动,nan,太空名词,nan
21391122,travelling ionospheric disturbance (TID),电离层行进扰动,nan,太空名词,nan
21391123,travelling wave,行进波,nan,太空名词,nan
21391124,travelling wave tube (TWT),行波管,nan,太空名词,nan
21391125,triangulation,三角测量,nan,太空名词,nan
21391126,triaxial fluxgate magnetometer,三轴通量闸磁力计,nan,太空名词,nan
21391127,triaxial fluxgate sensor,三轴通量闸感测器,nan,太空名词,nan
21391128,triaxial magnetometer,三轴磁力计,nan,太空名词,nan
21391129,trigger,触发,nan,太空名词,nan
21391130,trigger mechanism,触发机制,nan,太空名词,nan
21391131,triple coincidence counter telescope,三符合计数器望远镜,nan,太空名词,nan
21391132,triplet,三重(线),nan,太空名词,nan
21391133,triplet line,三重线,nan,太空名词,nan
21391134,triton,氚核,nan,太空名词,nan
21391135,trochoid,次摆线,nan,太空名词,nan
21391136,tropic,回归线,nan,太空名词,nan
21391137,tropical airglow,热带气晖,nan,太空名词,nan
21391138,tropical cyclone,热带气旋,nan,太空名词,nan
21391139,tropical meteorology,热带气象,nan,太空名词,nan
21391140,tropical storm,热带风暴,nan,太空名词,nan
21391141,tropopause,对流层顶,nan,太空名词,nan
21391142,troposphere,对流层,nan,太空名词,nan
21391143,tropospheric circulation,对流层环流,nan,太空名词,nan
21391144,trough,槽；电浆槽,nan,太空名词,nan
21391145,true pole,真(地理)极,nan,太空名词,nan
21391146,turbidity,浑浊度,nan,太空名词,nan
21391147,turbopause,紊流层顶,nan,太空名词,nan
21391148,turbosphere,紊流层,nan,太空名词,nan
21391149,turbulence,紊流,nan,太空名词,nan
21391150,turbulent boundary layer,紊流边界层,nan,太空名词,nan
21391151,turbulent diffusion,紊流扩散,nan,太空名词,nan
21391152,turbulent dissipation,紊流耗散,nan,太空名词,nan
21391153,turbulent mixing,紊流混合,nan,太空名词,nan
21391154,twilight,曙暮光,nan,太空名词,nan
21391155,twilight airglow,曙暮气晖,nan,太空名词,nan
21391156,twilight glow,曙暮气辉 ,nan,太空名词,nan
21391157,twinkling,闪烁,nan,太空名词,nan
21391158,twisted flux tube,扭转通量管,nan,太空名词,nan
21391159,two-body problem,二体问题,nan,太空名词,nan
21391160,two-cell convection pattern,双胞对流系统,nan,太空名词,nan
21391161,two-celled current system,双胞电流系统,nan,太空名词,nan
21391162,twofold coincidences,双重符合,nan,太空名词,nan
21391163,two-stream instability,双流不稳定（性）,nan,太空名词,nan
21391164,two-stream plasma,双流电浆,nan,太空名词,nan
21391165,ultra high frequency (UHF) wave,超高频波,nan,太空名词,nan
21391166,ultra low frequency (ULF) wave,超低频波,nan,太空名词,nan
21391167,ultra-high vacuum,超高真空,nan,太空名词,nan
21391168,ultra-long wave,超长波,nan,太空名词,nan
21391169,ultrarelativistic particles,超相对论性粒子,nan,太空名词,nan
21391170,ultrasonic,超声（的）,nan,太空名词,nan
21391171,ultraviolet radiation,紫外辐射,nan,太空名词,nan
21391172,umbra,本影,nan,太空名词,nan
21391173,umbral eclipse,本影食,nan,太空名词,nan
21391174,uncertainty principle,测不准原理,nan,太空名词,nan
21391175,undisturbed solar condition,无扰动太阳状态,nan,太空名词,nan
21391176,undisturbed sun,无扰动太阳,nan,太空名词,nan
21391177,undulation,波动；起伏,nan,太空名词,nan
21391178,unidirectional,单向的,nan,太空名词,nan
21391179,unipolar sunspot,单极黑子,nan,太空名词,nan
21391180,universal time (UT),世界时 ,nan,太空名词,nan
21391181,universal time coordinated (UTC) ,世界标准时 ,nan,太空名词,nan
21391182,universe,宇宙,nan,太空名词,nan
21391183,unmagnetized plasma,非磁化电浆,nan,太空名词,nan
21391184,unmanned spacecraft,无人太空船；无人太空载具,nan,太空名词,nan
21391185,unperturbed atmosphere,未扰动大气,nan,太空名词,nan
21391186,upcurrent,上升流,nan,太空名词,nan
21391187,uplink,上行链路,nan,太空名词,nan
21391188,upper air,高空,nan,太空名词,nan
21391189,upper atmosphere,高层大气,nan,太空名词,nan
21391190,upper atmospheric energetics,高层大气能量学,nan,太空名词,nan
21391191,upper chromosphere,高层色球层,nan,太空名词,nan
21391192,upper cloud layer,高云层,nan,太空名词,nan
21391193,upper envelope,上包络线,nan,太空名词,nan
21391194,upper hybrid frequency,高混合频率,nan,太空名词,nan
21391195,upper ionosphere,高电离层,nan,太空名词,nan
21391196,upper limb,上[边]缘  ,nan,太空名词,nan
21391197,upper mantle,上部地函；上部地幔,nan,太空名词,nan
21391198,upper mesosphere,高中气层,nan,太空名词,nan
21391199,upper stratosphere,高平流层,nan,太空名词,nan
21391200,upper trough,高空（低压）槽,nan,太空名词,nan
21391201,upper-air circulation,高空环流  ,nan,太空名词,nan
21391202,upper-air fluorescence,高空大气萤光,nan,太空名词,nan
21391203,upper-air structure,高空大气结构,nan,太空名词,nan
21391204,upstreaming ions,上游离子,nan,太空名词,nan
21391205,upward ion current,向上离子流 ,nan,太空名词,nan
21391206,upward propagating gravity wave,上传重力波,nan,太空名词,nan
21391207,upward propagation,向上传播,nan,太空名词,nan
21391208,vacuum chamber,真空室,nan,太空名词,nan
21391209,vacuum gage,真空计,nan,太空名词,nan
21391210,vacuum ultraviolet （VUV）,真空紫外,nan,太空名词,nan
21391211,valence band,价带,nan,太空名词,nan
21391212,valence electron,价电子,nan,太空名词,nan
21391213,Van Allen belt,范艾伦(辐射)带,nan,太空名词,nan
21391214,variability reduction,变化减缓,nan,太空名词,nan
21391215,variometer,变量计；磁变仪 ,nan,太空名词,nan
21391216,vault of heaven,天穹,nan,太空名词,nan
21391217,vector magnetometer,向量磁力计,nan,太空名词,nan
21391218,vector potential,向量(位)势,nan,太空名词,nan
21391219,Vegard-Kaplan bands,维加克普兰（谱）带,nan,太空名词,nan
21391220,velocity dispersion,速度弥散度,nan,太空名词,nan
21391221,velocity of entry,进入(大气)速度,nan,太空名词,nan
21391222,vernal equinox,春分；春分点,nan,太空名词,nan
21391223,vertex,顶点,nan,太空名词,nan
21391224,vertical circle,地平经圈,nan,太空名词,nan
21391225,vertical density profile,垂直密度剖线；垂直密度剖面,nan,太空名词,nan
21391226,vertical drift,垂直漂移,nan,太空名词,nan
21391227,vertical incidence sounding,垂直投射探测,nan,太空名词,nan
21391228,vertical instability,垂直不稳定性,nan,太空名词,nan
21391229,vertical line,垂直线 ,nan,太空名词,nan
21391230,vertical transport,垂直传送,nan,太空名词,nan
21391231,very 1ow frequency (VLF),特低频,nan,太空名词,nan
21391232,very high frequency (VHF),特高频,nan,太空名词,nan
21391233,very high frequency (VHF) wave,特高频波,nan,太空名词,nan
21391234,very large array (VLA),特大天线阵,nan,太空名词,nan
21391235,very long baseline interferometry (VLBI),特长基线干涉仪,nan,太空名词,nan
21391236,very low frequency (VLF) wave,特低频波,nan,太空名词,nan
21391237,vibrational energy,振动能,nan,太空名词,nan
21391238,vibrational transition,振动跃迁,nan,太空名词,nan
21391239,video frequency,视频,nan,太空名词,nan
21391240,virtual displacement,虚位移,nan,太空名词,nan
21391241,virtual height,虚高,nan,太空名词,nan
21391242,viscosity,黏滞性,nan,太空名词,nan
21391243,viscous coupling,黏性耦合,nan,太空名词,nan
21391244,viscous force,黏滞力,nan,太空名词,nan
21391245,visibility,能见度,nan,太空名词,nan
21391246,visible and infrared spin scan radiometer (VISSR),可见红外旋描辐射计,nan,太空名词,nan
21391247,visible aurora,可见极光,nan,太空名词,nan
21391248,visible dayglow,可见日辉 ,nan,太空名词,nan
21391249,visible radiation,可见辐射,nan,太空名词,nan
21391250,visible spectrum,可见光谱,nan,太空名词,nan
21391251,visual meteor,目视流星,nan,太空名词,nan
21391252,visual window,可见光窗口,nan,太空名词,nan
21391253,Vlasov equation,弗拉索夫方程[式],nan,太空名词,nan
21391254,Vlasov-Maxwell equation,弗拉索夫-马克士威方程[式],nan,太空名词,nan
