ID,英文名稱,中文名稱,圖片,備註,更新日期
3368042,social distance,社会距离,,,2018-03-21
3368043,social distance scale,社会距离量表,,,2018-03-21
3368044,social division of labor,社会分工,,,2018-03-21
3368045,social dynamics,社会动学,,,2018-03-21
3368046,social ecology,社会流行病学,,,2018-03-21
3368047,social engineering,社会工程,,,2018-03-21
3368048,social epidemiology,社会流行病学,,,2018-03-21
3368049,social epistemology,社会认识论,,,2018-03-21
3368050,social equilibrium,社会均衡,,,2018-03-21
3368051,social evolution,社会演化；社会进化,,,2018-03-21
3368052,social evolutionism,社会演化主义,,,2018-03-21
3368053,social exchange,社会交换,,,2018-03-21
3368054,social exchange theory,社会交换理论,,,2018-03-21
3368055,social exclusion,社会排除,,,2018-03-21
3368056,social existence,社会存在,,,2018-03-21
3368057,social fact,社会事实,,,2018-03-21
3368058,social force,社会力,,,2018-03-21
3368059,social formation,社会形构,,,2018-03-21
3368060,social geometry,社会几何学,,,2018-03-21
3368061,social gerontology,社会指标,,,2018-03-21
3368062,social group,社会团体；社会群体,,,2018-03-21
3368063,social identity,社会认同；社会身分,,,2018-03-21
3368064,social identity theory,社会认同理论,,,2018-03-21
3368065,social immobility,社会不流动,,,2018-03-21
3368066,social inclusion,社会包容；社会纳入,,,2018-03-21
3368067,social increase rate,社会增加率,,,2018-03-21
3368068,social indicator,社会指标,,,2018-03-21
3368069,social indicators movement,社会指标运动,,,2018-03-21
3368070,social inequality,社会不平等,,,2018-03-21
3368071,social instinct,社会本能,,,2018-03-21
3368072,social institution,社会制度,,,2018-03-21
3368073,social insurance,社会保险,,,2018-03-21
3368074,social integration,社会整合,,,2018-03-21
3368075,social interaction,社会互动,,,2018-03-21
3368076,social justice,社会正义,,,2018-03-21
3368077,social law,社会法则,,,2018-03-21
3368078,social learning theory,社会物理学,,,2018-03-21
3368079,social mechanism,社会机制,,,2018-03-21
3368080,social milieu,社会环境；社会氛围,,,2018-03-21
3368081,social mobility,社会流动,,,2018-03-21
3368082,social morphology,社会形态学,,,2018-03-21
3368083,social movement,社会运动,,,2018-03-21
3368084,social network,社会政策,,,2018-03-21
3368085,social network analysis,社会网络分析,,,2018-03-21
3368086,social network sites {=SNSs},社群网站,,,2018-03-21
3368087,social norm,社会规范,,,2018-03-21
3368088,social order,社会秩序,,,2018-03-21
3368089,social organism,社会有机体,,,2018-03-21
3368090,social organization,社会组织,,,2018-03-21
3368091,social origin,社会起源,,,2018-03-21
3368092,social participation,社会参与,,,2018-03-21
3368093,social pathology,社会病理学；社会病态,,,2018-03-21
3368094,social pattern,社会模式,,,2018-03-21
3368095,social perception,社会知觉,,,2018-03-21
3368096,social phenomenology,社会现象学,,,2018-03-21
3368097,social phenomenon,社会现象,,,2018-03-21
3368098,social philosophy,社会哲学,,,2018-03-21
3368099,social physics,社会物理学,,,2018-03-21
3368100,social physiology,社会生理学,,,2018-03-21
3368101,social planning,社会计划,,,2018-03-21
3368102,social policy,社会政策,,,2018-03-21
3368103,social problem,社会问题,,,2018-03-21
3368104,social process,社会历程；社会过程,,,2018-03-21
3368105,social production,社会生产,,,2018-03-21
3368106,social progress,社会进步,,,2018-03-21
3368107,social psychiatry,社会安全法案,,,2018-03-21
3368108,social psychology,社会心理学,,,2018-03-21
3368109,social reaction theory,社会反应理论,,,2018-03-21
3368110,social reality,社会实体；社会实在,,,2018-03-21
3368111,social reform,社会改革,,,2018-03-21
3368112,social regulation,社会管制,,,2018-03-21
3368113,social relation,社会关系,,,2018-03-21
3368114,social relationship,社会关系,,,2018-03-21
3368115,social relief,社会救助；社会救济,,,2018-03-21
3368116,social reorganization,社会改组,,,2018-03-21
3368117,social reproduction,社会再生产；社会再制,,,2018-03-21
3368118,social research,社会研究,,,2018-03-21
3368119,social resistance,社会抵抗,,,2018-03-21
3368120,social revolution,社会革命,,,2018-03-21
3368121,social role,社会角色,,,2018-03-21
3368122,social science,社会科学,,,2018-03-21
3368123,social security,社会安全,,,2018-03-21
3368124,Social Security Act,社会安全法案,,,2018-03-21
3368125,social self,社会支持,,,2018-03-21
3368126,social situation,社会情境,,,2018-03-21
3368127,social skill,社会技能；社交技能,,,2018-03-21
3368128,social solidarity,社会连带；社会团结,,,2018-03-21
3368129,social space,社会导进,,,2018-03-21
3368130,social statics,社会静学,,,2018-03-21
3368131,social statistics,社会统计学,,,2018-03-21
3368132,social status,社会地位,,,2018-03-21
3368133,social stratification,社会阶层；社会阶层化,,,2018-03-21
3368134,social stratum,社会阶层,,,2018-03-21
3368135,social structure,社会结构,,,2018-03-21
3368136,social support,社会支持,,,2018-03-21
3368137,social survey,社会调查,,,2018-03-21
3368138,social system,社会系统；社会体系,,,2018-03-21
3368139,social systems theory,社会系统理论；社会体系理论,,,2018-03-21
3368140,social technique,社会技术,,,2018-03-21
3368141,social telesis,社会导进,,,2018-03-21
3368142,social theory,社会理论,,,2018-03-21
3368143,social trend,社会趋势,,,2018-03-21
3368144,social type,社会类型,,,2018-03-21
3368145,social unrest,社会不安,,,2018-03-21
3368146,social welfare,社会福利,,,2018-03-21
3368147,social welfare system,社会福利制度,,,2018-03-21
3368148,social work,社会工作,,,2018-03-21
3368149,socialism,社会主义,,,2018-03-21
3368150,socialist economic system,社会主义经济体制,,,2018-03-21
3368151,socialist feminism,社会主义的女性主义,,,2018-03-21
3368152,socialist league,社会主义同盟,,,2018-03-21
3368153,sociality,社会性,,,2018-03-21
3368154,socialization,社会化,,,2018-03-21
3368155,socialization agency,社会化机构,,,2018-03-21
3368156,socialization process,社会化历程；社会化过程,,,2018-03-21
3368157,socialized medicine,公费医疗,,,2018-03-21
3368158,sociation,社交；交往 {Simmel},,,2018-03-21
3368159,societal,全社会的,,,2018-03-21
3368160,society,社会,,,2018-03-21
3368161,society of the spectacle,景观社会；奇观社会 {Debord},,,2018-03-21
3368162,socio-biology,社会生物学,,,2018-03-21
3368163,socio-cultural evolutionism,社会文化演化主义,,,2018-03-21
3368164,socio-economic status,社会经济地位；社经地位,,,2018-03-21
3368165,sociobiology,社会生物学,,,2018-03-21
3368166,sociocybernetics,社会模控学,,,2018-03-21
3368167,socioeconomic index {=SEI},社经地位指标,,,2018-03-21
3368168,socioeconomic status,社会经济地位；社经地位,,,2018-03-21
3368169,sociogram,社网图；社会图,,,2018-03-21
3368170,sociography,社会志,,,2018-03-21
3368171,sociological imagination,社会学想像,,,2018-03-21
3368172,sociological theory,社会学理论,,,2018-03-21
3368173,sociologism,唯社会学主义,,,2018-03-21
3368174,sociology,社会学,,,2018-03-21
3368175,sociology of aging,老年社会学,,,2018-03-21
3368176,sociology of art,艺术社会学,,,2018-03-21
3368177,sociology of art and literature,文艺社会学,,,2018-03-21
3368178,sociology of communication,发展社会学,,,2018-03-21
3368179,sociology of culture,文化社会学,,,2018-03-21
3368180,sociology of development,发展社会学,,,2018-03-21
3368181,sociology of education,教育社会学,,,2018-03-21
3368182,sociology of everyday life,日常生活社会学,,,2018-03-21
3368183,sociology of family,家庭社会学,,,2018-03-21
3368184,sociology of gender,性别社会学,,,2018-03-21
3368185,sociology of health,健康社会学,,,2018-03-21
3368186,sociology of health and illness,健康与疾病社会学,,,2018-03-21
3368187,sociology of industry,工业社会学,,,2018-03-21
3368188,sociology of knowledge,知识社会学,,,2018-03-21
3368189,sociology of law,法律社会学,,,2018-03-21
3368190,sociology of literature,文学社会学,,,2018-03-21
3368191,sociology of medicine,医疗社会学,,,2018-03-21
3368192,sociology of mental illness,精神病社会学,,,2018-03-21
3368193,sociology of morals,道德社会学,,,2018-03-21
3368194,sociology of occupation,职业社会学,,,2018-03-21
3368195,sociology of race and ethnicity,种族与族群社会学,,,2018-03-21
3368196,sociology of religion,宗教社会学,,,2018-03-21
3368197,sociology of science,科学社会学,,,2018-03-21
3368198,sociology of sport,运动社会学,,,2018-03-21
3368199,sociology of teaching,教学社会学,,,2018-03-21
3368200,sociology of the classroom,教室社会学,,,2018-03-21
3368201,sociology of the family,家庭社会学,,,2018-03-21
3368202,sociology of the school,学校社会学,,,2018-03-21
3368203,sociology of war,战争社会学,,,2018-03-21
3368204,sociology of work,工作社会学,,,2018-03-21
3368205,sociometry,社交测量法,,,2018-03-21
3368206,sociopath,社会病态性格,,,2018-03-21
3368207,solidarism,连带主义,,,2018-03-21
3368208,solidarity,连带；团结,,,2018-03-21
3368209,sovereignty,主权；至高性,,,2018-03-21
3368210,space,空间,,,2018-03-21
3368211,space-time distanciation,时空距离化；时空远距化；时空延伸,,,2018-03-21
3368212,spatial inequality,空间不平等,,,2018-03-21
3368213,spatial turn,空间转向,,,2018-03-21
3368214,Spearman's rank correlation,资本主义精神,,,2018-03-21
3368215,specialization,专业化；专门化,,,2018-03-21
3368216,species being,类存有；类存在,,,2018-03-21
3368217,species-being,类存有；类存在,,,2018-03-21
3368218,specificity-diffuseness,特定─广泛,,,2018-03-21
3368219,speech act,言说行动,,,2018-03-21
3368220,spirit of capitalism,资本主义精神,,,2018-03-21
3368221,split-half reliability,折半信度,,,2018-03-21
3368222,sponsored mobility,举荐流动,,,2018-03-21
3368223,sponsored social mobility,庇荫型社会流动,,,2018-03-21
3368224,spurious correlation,虚假相关,,,2018-03-21
3368225,spurious relationship,虚假关系,,,2018-03-21
3368226,stable equilibrium,稳定均衡,,,2018-03-21
3368227,staged authenticity,舞台化的本真性,,,2018-03-21
3368228,stages of moral development,道德发展阶段,,,2018-03-21
3368229,standard deviation,标准差,,,2018-03-21
3368230,standard error,标准误,,,2018-03-21
3368231,standard of living,生活水准,,,2018-03-21
3368232,standardization,标准化,,,2018-03-21
3368233,standardized birth rate,标准化出生率,,,2018-03-21
3368234,standardized death rate,标准化死亡率,,,2018-03-21
3368235,standpoint theory,立足点理论；立场理论,,,2018-03-21
3368236,state,国家,,,2018-03-21
3368237,state building,国家建立；国家打造,,,2018-03-21
3368238,state capitalism,国家资本主义,,,2018-03-21
3368239,state crime,国家犯罪；政府犯罪,,,2018-03-21
3368240,state feminism,国家女性主义,,,2018-03-21
3368241,state monopoly capitalism,国家垄断型资本主义,,,2018-03-21
3368242,state of nature,自然状态,,,2018-03-21
3368243,state socialism,国家社会主义,,,2018-03-21
3368244,state-centered theory,国家中心论；国家中心理论,,,2018-03-21
3368245,stateless society,无国家社会,,,2018-03-21
3368246,static sociology,静态社会学,,,2018-03-21
3368247,statistical discrimination,统计歧视,,,2018-03-21
3368248,statistical method,统计方法,,,2018-03-21
3368249,statistical significance,地位象征,,,2018-03-21
3368250,status,地位；身份,,,2018-03-21
3368251,status attainment,地位取得,,,2018-03-21
3368252,status construction theory,地位建构理论,,,2018-03-21
3368253,status group,地位团体；身分团体；继家庭,,,2018-03-21
3368254,status inconsistency,地位不一致,,,2018-03-21
3368255,status set,地位组,,,2018-03-21
3368256,status symbol,地位象征,,,2018-03-21
3368257,stem family,主干家庭,,,2018-03-21
3368258,step family,继[亲]家庭,,,2018-03-21
3368259,step-family,继[亲]家庭,,,2018-03-21
3368260,stereotype,刻板印象,,,2018-03-21
3368261,sterility,不孕,,,2018-03-21
3368262,stigma,污名,,,2018-03-21
3368263,stigmatization,污名化,,,2018-03-21
3368264,Storge love,友谊爱,,,2018-03-21
3368265,strain theory,紧张论,,,2018-03-21
3368266,stranger,陌生人；异客,,,2018-03-21
3368267,strata,阶层,,,2018-03-21
3368268,strategic essentialism,策略性本质主义,,,2018-03-21
3368269,strategy,策略；战略,,,2018-03-21
3368270,stratification,阶层化,,,2018-03-21
3368271,stratified random sampling,分层随机抽样,,,2018-03-21
3368272,stratified sampling,分层抽样,,,2018-03-21
3368273,stratified systematic sampling,分层系统抽样,,,2018-03-21
3368274,stratum,阶层,,,2018-03-21
3368275,strike,罢工,,,2018-03-21
3368276,Strong Program,强势纲领,,,2018-03-21
3368277,strong tie,强连带,,,2018-03-21
3368278,structrual-functionalism,结构功能论,,,2018-03-21
3368279,structural conduciveness,结构性诱因,,,2018-03-21
3368280,structural differentiation,结构分化,,,2018-03-21
3368281,structural dualism,结构二元性,,,2018-03-21
3368282,structural duality,结构二元性；结构双重性,,,2018-03-21
3368283,structural effect,结构效果,,,2018-03-21
3368284,structural equation model {=SEM},结构方程式模型,,,2018-03-21
3368285,structural functionalism,结构功能论,,,2018-03-21
3368286,structural Marxism,结构马克思主义,,,2018-03-21
3368287,structural strain,结构性紧张,,,2018-03-21
3368288,structural-functionalism,实质理性,,,2018-03-21
3368289,structuralism,结构主义,,,2018-03-21
3368290,structuralist marxism,结构马克思主义,,,2018-03-21
3368291,structuration,结构化,,,2018-03-21
3368292,structuration theory,结构化理论；结构行动并重论,,,2018-03-21
3368293,structure,结构,,,2018-03-21
3368294,structured interview,结构式访谈,,,2018-03-21
3368295,structured questionnaire,结构式问卷,,,2018-03-21
3368296,struggle,斗争,,,2018-03-21
3368297,struggle for existence,生存竞争,,,2018-03-21
3368298,student movement,学生运动；学运,,,2018-03-21
3368299,student's t test,学生t检定；t检定,,,2018-03-21
3368300,style of life,生活方式；生活风格,,,2018-03-21
3368301,sub-system,次系统,,,2018-03-21
3368302,subaltern studies,底层研究；底边研究,,,2018-03-21
3368303,subcontracting,外包,,,2018-03-21
3368304,subculture,次文化；副文化,,,2018-03-21
3368305,subjectification,主体化,,,2018-03-21
3368306,subjective culture,主观文化；主体文化,,,2018-03-21
